epoch,loss
0,0.2707753951102495
1,0.1274774607270956
2,0.11219102894887328
3,0.10610737308859824
4,0.09122469235211611
5,0.08884058136492967
6,0.09288144614547492
7,0.08528229052200914
8,0.0653913364931941
9,0.06768392015248537
10,0.06465035481378437
11,0.06826140785589814
12,0.07116593707352876
13,0.06665647262707353
14,0.061331689562648534
15,0.05994018904864788
16,0.062090230956673625
17,0.06034516122192144
18,0.05504160083830357
19,0.0577804365567863
20,0.058764744782820344
21,0.05595051595941186
22,0.04846020432189107
23,0.05099482635036111
24,0.052396042132750155
25,0.05678687378764152
26,0.05515791928395629
27,0.05190832488238811
28,0.07456640480086207
29,0.05932128044776618
30,0.058924251347780225
31,0.051462478488683704
32,0.0632922238484025
33,0.0515824206918478
34,0.051151310317218306
35,0.05950982213020325
36,0.04781639564782381
37,0.04871915059164166
38,0.052011053264141086
39,0.05009310053661466
40,0.04218214782886207
41,0.05331678352318704
42,0.056779551533982155
43,0.04612776419147849
44,0.04159295336343348
45,0.04888927455991507
46,0.047897722525522116
47,0.04970579644665122
48,0.058955505480989816
49,0.04672048615291715
50,0.05576024773530662
51,0.04660978596657515
52,0.04598212679848075
53,0.04795408106409013
54,0.042746418137103316
55,0.043938286546617744
56,0.0478920079767704
57,0.05013433919288218
58,0.05171405115164816
59,0.04691387956030667
60,0.043107440276071426
61,0.04788923561573029
62,0.04872414453886449
63,0.0500884869415313
64,0.04545882395468652
65,0.041361386850476266
66,0.050667877504602075
67,0.11069132570177316
68,0.06101116036996245
69,0.058177989311516284
70,0.06149790717288852
71,0.06007974599488079
72,0.049963172106072304
73,0.05281130739487708
74,0.046377674024552104
75,0.04311037645675242
76,0.038543233405798676
77,0.04533120799344033
78,0.0505773520283401
79,0.04744364886544645
80,0.04438776628114283
81,0.041945344638079404
82,0.04640040826052427
83,0.04111796925775707
84,0.04128251290880144
85,0.04583673046901822
86,0.04221686995588243
87,0.04717041343450546
88,0.0450342758372426
89,0.04813450891524553
90,0.04602732080966234
91,0.05329164282418788
92,0.0407388127874583
93,0.04406942460685968
94,0.04369301902130246
95,0.0436629949323833
96,0.04228534755297005
97,0.053286933936178685
98,0.040281838504597545
99,0.03955876997672021
100,0.04436998342163861
101,0.042599386405199766
102,0.04123811794444918
103,0.04321022964082658
104,0.04717362891882658
105,0.03819034149870276
106,0.04240921513177454
107,0.04603650523349643
108,0.03565924436785281
109,0.04486625075340271
110,0.037717786394059656
111,0.041068140948191285
112,0.041936973426491025
113,0.0415745250787586
114,0.04817446968518198
115,0.046196518195793033
116,0.03558209965005517
117,0.042083748849108815
118,0.04458297806791961
119,0.04035264148376882
120,0.039347890401259064
121,0.035308714024722576
122,0.04281398338265717
123,0.03851787665858865
124,0.04148198001086712
125,0.0399133871216327
